level	targets	status	latestReview	prerequisites	nextAction
cross_directory	src/command|src/contracts	pending		within_directory:src/command;within_directory:src/contracts	Read and review the complete scope.
cross_directory	src/command|src/contracts/model	pending		within_directory:src/command;within_directory:src/contracts/model	Read and review the complete scope.
cross_directory	src/command|src/contracts/numeric_stability	pending		within_directory:src/command;within_directory:src/contracts/numeric_stability	Read and review the complete scope.
cross_directory	src/compat|src/contracts	pending		within_directory:src/compat;within_directory:src/contracts	Read and review the complete scope.
cross_directory	src/compiler|src/compiler/targets	pending		within_directory:src/compiler;within_directory:src/compiler/targets	Read and review the complete scope.
cross_directory	src/compiler|src/compiler/tsir	pending		within_directory:src/compiler;within_directory:src/compiler/tsir	Read and review the complete scope.
cross_directory	src/compiler|src/compiler/wgsl	pending		within_directory:src/compiler;within_directory:src/compiler/wgsl	Read and review the complete scope.
cross_directory	src/compiler|src/compiler/wgsl/emit/csl	pending		within_directory:src/compiler;within_directory:src/compiler/wgsl/emit/csl	Read and review the complete scope.
cross_directory	src/compiler|src/compiler/wgsl/emit/hlsl	pending		within_directory:src/compiler;within_directory:src/compiler/wgsl/emit/hlsl	Read and review the complete scope.
cross_directory	src/compiler|src/compiler/wgsl/emit/msl	pending		within_directory:src/compiler;within_directory:src/compiler/wgsl/emit/msl	Read and review the complete scope.
cross_directory	src/compiler|src/compiler/wgsl/emit/spirv	pending		within_directory:src/compiler;within_directory:src/compiler/wgsl/emit/spirv	Read and review the complete scope.
cross_directory	src/compiler|src/compiler/wgsl/frontend	pending		within_directory:src/compiler;within_directory:src/compiler/wgsl/frontend	Read and review the complete scope.
cross_directory	src/compiler|src/compiler/wgsl/ir	pending		within_directory:src/compiler;within_directory:src/compiler/wgsl/ir	Read and review the complete scope.
cross_directory	src/compiler|src/compiler/wgsl/runtime	pending		within_directory:src/compiler;within_directory:src/compiler/wgsl/runtime	Read and review the complete scope.
cross_directory	src/compiler/targets|src/compiler/tsir	pending		within_directory:src/compiler/targets;within_directory:src/compiler/tsir	Read and review the complete scope.
cross_directory	src/compiler/tsir|src/compiler/wgsl/emit/csl	pending		within_directory:src/compiler/tsir;within_directory:src/compiler/wgsl/emit/csl	Read and review the complete scope.
cross_directory	src/compiler/tsir|src/compiler/wgsl/ir	pending		within_directory:src/compiler/tsir;within_directory:src/compiler/wgsl/ir	Read and review the complete scope.
cross_directory	src/compiler/wgsl|src/compiler/wgsl/emit/csl	pending		within_directory:src/compiler/wgsl;within_directory:src/compiler/wgsl/emit/csl	Read and review the complete scope.
cross_directory	src/compiler/wgsl|src/compiler/wgsl/emit/dxil	pending		within_directory:src/compiler/wgsl;within_directory:src/compiler/wgsl/emit/dxil	Read and review the complete scope.
cross_directory	src/compiler/wgsl|src/compiler/wgsl/emit/hlsl	pending		within_directory:src/compiler/wgsl;within_directory:src/compiler/wgsl/emit/hlsl	Read and review the complete scope.
cross_directory	src/compiler/wgsl|src/compiler/wgsl/emit/msl	pending		within_directory:src/compiler/wgsl;within_directory:src/compiler/wgsl/emit/msl	Read and review the complete scope.
cross_directory	src/compiler/wgsl|src/compiler/wgsl/emit/spirv	pending		within_directory:src/compiler/wgsl;within_directory:src/compiler/wgsl/emit/spirv	Read and review the complete scope.
cross_directory	src/compiler/wgsl|src/compiler/wgsl/frontend	pending		within_directory:src/compiler/wgsl;within_directory:src/compiler/wgsl/frontend	Read and review the complete scope.
cross_directory	src/compiler/wgsl|src/compiler/wgsl/ir	pending		within_directory:src/compiler/wgsl;within_directory:src/compiler/wgsl/ir	Read and review the complete scope.
cross_directory	src/compiler/wgsl|src/compiler/wgsl/pipeline	pending		within_directory:src/compiler/wgsl;within_directory:src/compiler/wgsl/pipeline	Read and review the complete scope.
cross_directory	src/compiler/wgsl|src/contracts/shader_abi	pending		within_directory:src/compiler/wgsl;within_directory:src/contracts/shader_abi	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit|src/compiler/wgsl/emit/csl	pending		within_directory:src/compiler/wgsl/emit;within_directory:src/compiler/wgsl/emit/csl	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit|src/compiler/wgsl/emit/dxil	pending		within_directory:src/compiler/wgsl/emit;within_directory:src/compiler/wgsl/emit/dxil	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit|src/compiler/wgsl/emit/hlsl	pending		within_directory:src/compiler/wgsl/emit;within_directory:src/compiler/wgsl/emit/hlsl	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit|src/compiler/wgsl/emit/msl	pending		within_directory:src/compiler/wgsl/emit;within_directory:src/compiler/wgsl/emit/msl	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit|src/compiler/wgsl/ir	pending		within_directory:src/compiler/wgsl/emit;within_directory:src/compiler/wgsl/ir	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/csl|src/compiler/wgsl/ir	pending		within_directory:src/compiler/wgsl/emit/csl;within_directory:src/compiler/wgsl/ir	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/csl|src/compiler/wgsl/pipeline	pending		within_directory:src/compiler/wgsl/emit/csl;within_directory:src/compiler/wgsl/pipeline	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/dxil|src/compiler/wgsl/emit/hlsl	pending		within_directory:src/compiler/wgsl/emit/dxil;within_directory:src/compiler/wgsl/emit/hlsl	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/dxil|src/compiler/wgsl/ir	pending		within_directory:src/compiler/wgsl/emit/dxil;within_directory:src/compiler/wgsl/ir	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/dxil|src/compiler/wgsl/pipeline	pending		within_directory:src/compiler/wgsl/emit/dxil;within_directory:src/compiler/wgsl/pipeline	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/hlsl|src/compiler/wgsl/ir	pending		within_directory:src/compiler/wgsl/emit/hlsl;within_directory:src/compiler/wgsl/ir	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/hlsl|src/compiler/wgsl/pipeline	pending		within_directory:src/compiler/wgsl/emit/hlsl;within_directory:src/compiler/wgsl/pipeline	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/hlsl|src/contracts/shader_abi	pending		within_directory:src/compiler/wgsl/emit/hlsl;within_directory:src/contracts/shader_abi	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/msl|src/compiler/wgsl/ir	pending		within_directory:src/compiler/wgsl/emit/msl;within_directory:src/compiler/wgsl/ir	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/msl|src/compiler/wgsl/pipeline	pending		within_directory:src/compiler/wgsl/emit/msl;within_directory:src/compiler/wgsl/pipeline	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/msl|src/compiler/wgsl/runtime	pending		within_directory:src/compiler/wgsl/emit/msl;within_directory:src/compiler/wgsl/runtime	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/msl|src/native/compute	pending		within_directory:src/compiler/wgsl/emit/msl;within_directory:src/native/compute	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/msl|src/native/queue	pending		within_directory:src/compiler/wgsl/emit/msl;within_directory:src/native/queue	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/spirv|src/compiler/wgsl/frontend	pending		within_directory:src/compiler/wgsl/emit/spirv;within_directory:src/compiler/wgsl/frontend	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/spirv|src/compiler/wgsl/ir	pending		within_directory:src/compiler/wgsl/emit/spirv;within_directory:src/compiler/wgsl/ir	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/spirv|src/compiler/wgsl/pipeline	pending		within_directory:src/compiler/wgsl/emit/spirv;within_directory:src/compiler/wgsl/pipeline	Read and review the complete scope.
cross_directory	src/compiler/wgsl/emit/spirv|src/compiler/wgsl/runtime	pending		within_directory:src/compiler/wgsl/emit/spirv;within_directory:src/compiler/wgsl/runtime	Read and review the complete scope.
cross_directory	src/compiler/wgsl/frontend|src/compiler/wgsl/ir	pending		within_directory:src/compiler/wgsl/frontend;within_directory:src/compiler/wgsl/ir	Read and review the complete scope.
